postcode,network,outage_type,outage_count,outage_refs,total_customers_affected,first_seen,last_seen,time_off_supply_hours_total_approx
HP13 7EF,SEPD,LV,4,"TM2315,TM2316,TM4070,TM8524",81,2026-06-24T18:12:03Z,2026-06-27T11:17:03Z,56.72
UB9 5GA,SEPD,LV,4,"TK8575,TM2968,TM5936,TN1316",220,2026-06-22T23:14:55Z,2026-06-28T18:49:26Z,53.99
UB9 5GB,SEPD,LV,4,"TK8575,TM2968,TM5936,TN1316",220,2026-06-22T23:14:55Z,2026-06-28T18:49:26Z,53.99
UB9 5GD,SEPD,LV,4,"TK8575,TM2968,TM5936,TN1316",220,2026-06-22T23:14:55Z,2026-06-28T18:49:26Z,53.99
UB9 5GE,SEPD,LV,4,"TK8575,TM2968,TM5936,TN1316",220,2026-06-22T23:14:55Z,2026-06-28T18:49:26Z,53.99
UB9 5GF,SEPD,LV,4,"TK8575,TM2968,TM5936,TN1316",220,2026-06-22T23:14:55Z,2026-06-28T18:49:26Z,53.99
UB9 5GG,SEPD,LV,4,"TK8575,TM2968,TM5936,TN1316",220,2026-06-22T23:14:55Z,2026-06-28T18:49:26Z,53.99
UB9 5GH,SEPD,LV,4,"TK8575,TM2968,TM5936,TN1316",220,2026-06-22T23:14:55Z,2026-06-28T18:49:26Z,53.99
UB9 5LB,SEPD,LV,4,"TK8575,TM2968,TM5936,TN1316",220,2026-06-22T23:14:55Z,2026-06-28T18:49:26Z,53.99
UB9 5LD,SEPD,LV,4,"TK8575,TM2968,TM5936,TN1316",220,2026-06-22T23:14:55Z,2026-06-28T18:49:26Z,53.99
UB9 5LG,SEPD,LV,4,"TK8575,TM2968,TM5936,TN1316",220,2026-06-22T23:14:55Z,2026-06-28T18:49:26Z,53.99
UB9 5LH,SEPD,LV,4,"TK8575,TM2968,TM5936,TN1316",220,2026-06-22T23:14:55Z,2026-06-28T18:49:26Z,53.99
UB9 5LJ,SEPD,LV,4,"TK8575,TM2968,TM5936,TN1316",220,2026-06-22T23:14:55Z,2026-06-28T18:49:26Z,53.99
UB9 5LW,SEPD,LV,4,"TK8575,TM2968,TM5936,TN1316",220,2026-06-22T23:14:55Z,2026-06-28T18:49:26Z,53.99
HP13 7DZ,SEPD,LV,3,"TM2316,TM4070,TM8524",73,2026-06-24T18:12:03Z,2026-06-27T11:17:03Z,48.27
HP13 7EA,SEPD,LV,3,"TM2316,TM4070,TM8524",73,2026-06-24T18:12:03Z,2026-06-27T11:17:03Z,48.27
