postcode,network,outage_type,outage_count,outage_refs,total_customers_affected,first_seen,last_seen,time_off_supply_hours_total_approx
RG2 9LB,SEPD,LV,1,TX2803,8,2026-08-29T22:02:58Z,2026-08-30T10:38:44Z,12.6
SN8 2HG,SEPD,HV,1,TX2727,4,2026-08-29T22:02:58Z,2026-08-30T10:38:44Z,12.6
SN8 2QA,SEPD,HV,1,TX2727,4,2026-08-29T22:02:58Z,2026-08-30T10:38:44Z,12.6
BH23 7AA,SEPD,PSI,1,254044,2,2026-09-02T11:08:21Z,2026-09-02T23:23:56Z,12.26
BH23 8JX,SEPD,PSI,1,254044,2,2026-09-02T11:08:21Z,2026-09-02T23:23:56Z,12.26
SL5 9FG,SEPD,PSI,1,254340,6,2026-09-02T11:08:21Z,2026-09-02T23:23:56Z,12.26
SL5 9NN,SEPD,PSI,1,254340,6,2026-09-02T11:08:21Z,2026-09-02T23:23:56Z,12.26
SL5 9PQ,SEPD,PSI,1,254340,6,2026-09-02T11:08:21Z,2026-09-02T23:23:56Z,12.26
SP3 6QQ,SEPD,LV,2,"TX1554,TX2298",12,2026-08-29T07:49:13Z,2026-08-29T22:02:58Z,11.74
SN14 6AJ,SEPD,HV,2,"TX6758,TX6776",157,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,11.5
SN14 6AP,SEPD,HV,2,"TX6758,TX6776",157,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,11.5
SN14 6AR,SEPD,HV,2,"TX6758,TX6776",157,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,11.5
SN14 6AS,SEPD,HV,2,"TX6758,TX6776",157,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,11.5
SN14 6AW,SEPD,HV,2,"TX6758,TX6776",157,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,11.5
PH33 7AE,SHEPD,PSI,3,"253999,254001,254007",31,2026-08-31T17:01:01Z,2026-09-02T18:41:07Z,11.42
ZE2 9DJ,SHEPD,HV,1,TX3549,6,2026-08-30T21:34:26Z,2026-08-31T08:55:44Z,11.35
OX20 1BA,SEPD,HV,1,TW8540,62,2026-08-26T23:23:56Z,2026-08-27T10:33:18Z,11.16
OX20 1BB,SEPD,HV,1,TW8540,62,2026-08-26T23:23:56Z,2026-08-27T10:33:18Z,11.16
OX20 1BE,SEPD,HV,1,TW8540,62,2026-08-26T23:23:56Z,2026-08-27T10:33:18Z,11.16
OX20 1BG,SEPD,HV,1,TW8540,62,2026-08-26T23:23:56Z,2026-08-27T10:33:18Z,11.16
OX20 1BH,SEPD,HV,1,TW8540,62,2026-08-26T23:23:56Z,2026-08-27T10:33:18Z,11.16
OX20 1BJ,SEPD,HV,1,TW8540,62,2026-08-26T23:23:56Z,2026-08-27T10:33:18Z,11.16
OX20 1BL,SEPD,HV,1,TW8540,62,2026-08-26T23:23:56Z,2026-08-27T10:33:18Z,11.16
OX20 1BN,SEPD,HV,1,TW8540,62,2026-08-26T23:23:56Z,2026-08-27T10:33:18Z,11.16
OX20 1BQ,SEPD,HV,1,TW8540,62,2026-08-26T23:23:56Z,2026-08-27T10:33:18Z,11.16
OX20 1BT,SEPD,HV,1,TW8540,62,2026-08-26T23:23:56Z,2026-08-27T10:33:18Z,11.16
OX20 1BU,SEPD,HV,1,TW8540,62,2026-08-26T23:23:56Z,2026-08-27T10:33:18Z,11.16
OX20 1BW,SEPD,HV,1,TW8540,62,2026-08-26T23:23:56Z,2026-08-27T10:33:18Z,11.16
OX20 1BX,SEPD,HV,1,TW8540,62,2026-08-26T23:23:56Z,2026-08-27T10:33:18Z,11.16
OX20 1BY,SEPD,HV,1,TW8540,62,2026-08-26T23:23:56Z,2026-08-27T10:33:18Z,11.16
OX20 1DB,SEPD,HV,1,TW8540,62,2026-08-26T23:23:56Z,2026-08-27T10:33:18Z,11.16
SO32 1GZ,SEPD,LV,1,TW8483,9,2026-08-26T23:23:56Z,2026-08-27T10:33:18Z,11.16
RG26 5DG,SEPD,HV,1,TX2840,66,2026-08-30T00:13:24Z,2026-08-30T10:38:44Z,10.42
RG26 5DJ,SEPD,HV,1,TX2840,66,2026-08-30T00:13:24Z,2026-08-30T10:38:44Z,10.42
RG26 5DQ,SEPD,HV,1,TX2840,66,2026-08-30T00:13:24Z,2026-08-30T10:38:44Z,10.42
RG26 5EH,SEPD,HV,1,TX2840,66,2026-08-30T00:13:24Z,2026-08-30T10:38:44Z,10.42
RG26 5EJ,SEPD,HV,1,TX2840,66,2026-08-30T00:13:24Z,2026-08-30T10:38:44Z,10.42
RG26 5EL,SEPD,HV,1,TX2840,66,2026-08-30T00:13:24Z,2026-08-30T10:38:44Z,10.42
RG26 5EN,SEPD,HV,1,TX2840,66,2026-08-30T00:13:24Z,2026-08-30T10:38:44Z,10.42
RG7 2NH,SEPD,HV,1,TX2840,66,2026-08-30T00:13:24Z,2026-08-30T10:38:44Z,10.42
RG8 0AA,SEPD,LV,1,TX2658,9,2026-08-30T00:13:24Z,2026-08-30T10:38:44Z,10.42
RG8 0AB,SEPD,LV,1,TX2658,9,2026-08-30T00:13:24Z,2026-08-30T10:38:44Z,10.42
RG8 0AD,SEPD,LV,1,TX2658,9,2026-08-30T00:13:24Z,2026-08-30T10:38:44Z,10.42
RG8 0EJ,SEPD,LV,1,TX2658,9,2026-08-30T00:13:24Z,2026-08-30T10:38:44Z,10.42
RG8 0EL,SEPD,LV,1,TX2658,9,2026-08-30T00:13:24Z,2026-08-30T10:38:44Z,10.42
RG8 0ER,SEPD,LV,1,TX2658,9,2026-08-30T00:13:24Z,2026-08-30T10:38:44Z,10.42
RG8 0ET,SEPD,LV,1,TX2658,9,2026-08-30T00:13:24Z,2026-08-30T10:38:44Z,10.42
SN14 0DH,SEPD,LV,1,TW8554,10,2026-08-27T00:39:45Z,2026-08-27T10:33:18Z,9.89
SN14 0DN,SEPD,LV,1,TW8554,10,2026-08-27T00:39:45Z,2026-08-27T10:33:18Z,9.89
PO12 4AB,SEPD,LV,1,TX5274,12,2026-09-01T15:33:44Z,2026-09-02T01:19:47Z,9.77
PO12 4AD,SEPD,LV,1,TX5274,12,2026-09-01T15:33:44Z,2026-09-02T01:19:47Z,9.77
PO12 4AN,SEPD,LV,1,TX5274,12,2026-09-01T15:33:44Z,2026-09-02T01:19:47Z,9.77
PO12 4EP,SEPD,LV,1,TX5274,12,2026-09-01T15:33:44Z,2026-09-02T01:19:47Z,9.77
SP3 6QT,SEPD,LV,1,TX1554,5,2026-08-29T07:49:13Z,2026-08-29T17:20:44Z,9.53
SO19 2DW,SEPD,LV,2,"TX6108,TX6237",68,2026-09-02T01:19:47Z,2026-09-02T15:05:26Z,9.13
SO19 2DX,SEPD,LV,2,"TX6108,TX6237",68,2026-09-02T01:19:47Z,2026-09-02T15:05:26Z,9.13
SO19 2DY,SEPD,LV,2,"TX6108,TX6237",68,2026-09-02T01:19:47Z,2026-09-02T15:05:26Z,9.13
DT11 7AH,SEPD,LV,1,TX6231,22,2026-09-02T05:57:39Z,2026-09-02T15:05:26Z,9.13
DT11 7AJ,SEPD,LV,1,TX6231,22,2026-09-02T05:57:39Z,2026-09-02T15:05:26Z,9.13
DT11 7AR,SEPD,LV,1,TX6231,22,2026-09-02T05:57:39Z,2026-09-02T15:05:26Z,9.13
HP12 4PN,SEPD,LV,1,TX3608,19,2026-08-30T23:52:33Z,2026-08-31T08:55:44Z,9.05
HP12 4PP,SEPD,LV,1,TX3608,19,2026-08-30T23:52:33Z,2026-08-31T08:55:44Z,9.05
HP12 4PT,SEPD,LV,1,TX3608,19,2026-08-30T23:52:33Z,2026-08-31T08:55:44Z,9.05
HP12 4PW,SEPD,LV,1,TX3608,19,2026-08-30T23:52:33Z,2026-08-31T08:55:44Z,9.05
GU29 0JW,SEPD,HV,1,TW8796,95,2026-08-27T20:44:46Z,2026-08-28T04:56:18Z,8.19
GU29 0PA,SEPD,HV,1,TW8796,95,2026-08-27T20:44:46Z,2026-08-28T04:56:18Z,8.19
GU29 0PB,SEPD,HV,1,TW8796,95,2026-08-27T20:44:46Z,2026-08-28T04:56:18Z,8.19
GU29 0PD,SEPD,HV,1,TW8796,95,2026-08-27T20:44:46Z,2026-08-28T04:56:18Z,8.19
GU29 0PE,SEPD,HV,1,TW8796,95,2026-08-27T20:44:46Z,2026-08-28T04:56:18Z,8.19
GU29 0PF,SEPD,HV,1,TW8796,95,2026-08-27T20:44:46Z,2026-08-28T04:56:18Z,8.19
GU31 5EL,SEPD,HV,1,TW8796,95,2026-08-27T20:44:46Z,2026-08-28T04:56:18Z,8.19
GU31 5EN,SEPD,HV,1,TW8796,95,2026-08-27T20:44:46Z,2026-08-28T04:56:18Z,8.19
GU31 5EP,SEPD,HV,1,TW8796,95,2026-08-27T20:44:46Z,2026-08-28T04:56:18Z,8.19
GU31 5ER,SEPD,HV,1,TW8796,95,2026-08-27T20:44:46Z,2026-08-28T04:56:18Z,8.19
GU31 5ES,SEPD,HV,1,TW8796,95,2026-08-27T20:44:46Z,2026-08-28T04:56:18Z,8.19
GU31 5ET,SEPD,HV,1,TW8796,95,2026-08-27T20:44:46Z,2026-08-28T04:56:18Z,8.19
GU31 5EU,SEPD,HV,1,TW8796,95,2026-08-27T20:44:46Z,2026-08-28T04:56:18Z,8.19
GU31 5EW,SEPD,HV,1,TW8796,95,2026-08-27T20:44:46Z,2026-08-28T04:56:18Z,8.19
GU31 5JU,SEPD,HV,1,TW8796,95,2026-08-27T20:44:46Z,2026-08-28T04:56:18Z,8.19
GU32 1AB,SEPD,HV,1,TW8796,95,2026-08-27T20:44:46Z,2026-08-28T04:56:18Z,8.19
PO13 0BJ,SEPD,LV,1,TX3785,14,2026-08-31T08:55:44Z,2026-08-31T17:01:01Z,8.09
PO13 0EL,SEPD,LV,1,TX3785,14,2026-08-31T08:55:44Z,2026-08-31T17:01:01Z,8.09
PO13 0EN,SEPD,LV,1,TX3785,14,2026-08-31T08:55:44Z,2026-08-31T17:01:01Z,8.09
PO13 0EP,SEPD,LV,1,TX3785,14,2026-08-31T08:55:44Z,2026-08-31T17:01:01Z,8.09
SL5 9EA,SEPD,LV,1,TX4167,12,2026-08-31T17:01:01Z,2026-09-01T00:56:36Z,7.93
SL5 9EN,SEPD,LV,1,TX4167,12,2026-08-31T17:01:01Z,2026-09-01T00:56:36Z,7.93
SL5 9JB,SEPD,LV,1,TX4167,12,2026-08-31T17:01:01Z,2026-09-01T00:56:36Z,7.93
SL5 9UU,SEPD,LV,1,TX4167,12,2026-08-31T17:01:01Z,2026-09-01T00:56:36Z,7.93
W5 3UH,SEPD,LV,1,TX2921,24,2026-08-30T10:38:44Z,2026-08-30T18:33:54Z,7.92
W5 5PA,SEPD,LV,1,TX2921,24,2026-08-30T10:38:44Z,2026-08-30T18:33:54Z,7.92
RG31 6FZ,SEPD,"PSI,LV",2,"254472,TX6421",65,2026-09-02T11:08:21Z,2026-09-02T15:05:26Z,7.9
SN13 9HS,SEPD,"PSI,LV",2,"253420,TX6525",18,2026-09-02T11:08:21Z,2026-09-02T15:05:26Z,7.9
SN14 6AD,SEPD,HV,2,"TX6758,TX6776",157,2026-09-02T11:08:21Z,2026-09-02T15:05:26Z,7.9
SN14 6AE,SEPD,HV,2,"TX6758,TX6776",157,2026-09-02T11:08:21Z,2026-09-02T15:05:26Z,7.9
SN14 6AT,SEPD,HV,2,"TX6758,TX6776",157,2026-09-02T11:08:21Z,2026-09-02T15:05:26Z,7.9
SN14 6AU,SEPD,HV,2,"TX6758,TX6776",157,2026-09-02T11:08:21Z,2026-09-02T15:05:26Z,7.9
SN14 6DJ,SEPD,HV,2,"TX6758,TX6776",157,2026-09-02T11:08:21Z,2026-09-02T15:05:26Z,7.9
SN14 6JY,SEPD,HV,2,"TX6758,TX6776",157,2026-09-02T11:08:21Z,2026-09-02T15:05:26Z,7.9
SN14 6JZ,SEPD,HV,2,"TX6758,TX6776",157,2026-09-02T11:08:21Z,2026-09-02T15:05:26Z,7.9
SN14 6LA,SEPD,HV,2,"TX6758,TX6776",157,2026-09-02T11:08:21Z,2026-09-02T15:05:26Z,7.9
SN16 0LD,SEPD,HV,2,"TX6758,TX6776",157,2026-09-02T11:08:21Z,2026-09-02T15:05:26Z,7.9
IV2 6UH,SHEPD,PSI,3,"253591,253596,253603",131,2026-09-01T11:41:40Z,2026-09-02T15:05:26Z,7.82
IV2 6UJ,SHEPD,PSI,2,"253590,253603",26,2026-09-01T11:41:40Z,2026-09-01T15:33:44Z,7.74
BA22,SEPD,PSI,1,254436,63,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
BA22 8DX,SEPD,PSI,1,254436,63,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
BA22 8GR,SEPD,PSI,1,254436,63,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
BA22 8JE,SEPD,PSI,1,254436,63,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
BA22 8JF,SEPD,PSI,1,254436,63,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
BA22 8JG,SEPD,PSI,1,254436,63,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
BA22 8JH,SEPD,PSI,1,254436,63,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
BH21 5DH,SEPD,HV,1,TX6503,195,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
BH21 5DT,SEPD,HV,1,TX6503,195,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
BH21 5ES,SEPD,HV,1,TX6503,195,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
BH21 5ET,SEPD,HV,1,TX6503,195,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
BH21 5EU,SEPD,HV,1,TX6503,195,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
BH21 5EX,SEPD,HV,1,TX6503,195,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
BH21 5EZ,SEPD,HV,1,TX6503,195,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
BH21 5HA,SEPD,HV,1,TX6503,195,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
BH21 5HB,SEPD,HV,1,TX6503,195,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
BH21 5HD,SEPD,HV,1,TX6503,195,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
BH21 5HE,SEPD,HV,1,TX6503,195,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
BH21 5HG,SEPD,HV,1,TX6503,195,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
BH21 5HH,SEPD,HV,1,TX6503,195,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
BH21 5HQ,SEPD,HV,1,TX6503,195,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
HS2 0TD,SHEPD,PSI,1,253376,155,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
HS2 0TG,SHEPD,PSI,1,253376,155,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
HS2 0TH,SHEPD,PSI,1,253376,155,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
HS2 0TJ,SHEPD,PSI,1,253376,155,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
HS2 0TL,SHEPD,PSI,1,253376,155,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
HS2 0TN,SHEPD,PSI,1,253376,155,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
HS2 0TQ,SHEPD,PSI,1,253376,155,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
HS2 0TR,SHEPD,PSI,1,253376,155,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
HS2 0TW,SHEPD,PSI,1,253376,155,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
HS2 0XA,SHEPD,PSI,1,253376,155,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
HS2 0XB,SHEPD,PSI,1,253376,155,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
HS2 0XJ,SHEPD,PSI,1,253376,155,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
PO18 8UD,SEPD,PSI,1,253515,17,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
PO18 9LE,SEPD,PSI,1,253515,17,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
SN14 7EF,SEPD,PSI,1,252660,28,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
SN14 8RE,SEPD,PSI,1,252660,28,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
SN14 8RF,SEPD,PSI,1,252660,28,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
SN14 8RG,SEPD,PSI,1,252660,28,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
SN14 8RH,SEPD,PSI,1,252660,28,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
SN14 8RJ,SEPD,PSI,1,252660,28,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
SN14 8RQ,SEPD,PSI,1,252660,28,2026-09-02T11:08:21Z,2026-09-02T18:41:07Z,7.55
GU27 3HB,SEPD,HV,1,TX5061,42,2026-09-01T11:41:40Z,2026-09-01T18:50:36Z,7.15
GU27 3HE,SEPD,HV,1,TX5061,42,2026-09-01T11:41:40Z,2026-09-01T18:50:36Z,7.15
GU27 3HF,SEPD,HV,1,TX5061,42,2026-09-01T11:41:40Z,2026-09-01T18:50:36Z,7.15
GU27 3HG,SEPD,HV,1,TX5061,42,2026-09-01T11:41:40Z,2026-09-01T18:50:36Z,7.15
GU27 3NR,SEPD,HV,1,TX5061,42,2026-09-01T11:41:40Z,2026-09-01T18:50:36Z,7.15
GU31 4NX,SEPD,LV,1,TX4994,23,2026-09-01T11:41:40Z,2026-09-01T18:50:36Z,7.15
GU31 4PH,SEPD,LV,1,TX4994,23,2026-09-01T11:41:40Z,2026-09-01T18:50:36Z,7.15
GU31 4PJ,SEPD,LV,1,TX4994,23,2026-09-01T11:41:40Z,2026-09-01T18:50:36Z,7.15
GU31 4PQ,SEPD,LV,1,TX4994,23,2026-09-01T11:41:40Z,2026-09-01T18:50:36Z,7.15
GU31 4PS,SEPD,LV,1,TX4994,23,2026-09-01T11:41:40Z,2026-09-01T18:50:36Z,7.15
PO15 6PB,SEPD,HV,1,TX5070,2,2026-09-01T11:41:40Z,2026-09-01T18:50:36Z,7.15
PO15 6PH,SEPD,HV,1,TX5070,2,2026-09-01T11:41:40Z,2026-09-01T18:50:36Z,7.15
W5 3AD,SEPD,LV,1,TX4641,25,2026-09-01T11:41:40Z,2026-09-01T18:50:36Z,7.15
W5 3BQ,SEPD,LV,1,TX4641,25,2026-09-01T11:41:40Z,2026-09-01T18:50:36Z,7.15
W5 3EL,SEPD,LV,1,TX4641,25,2026-09-01T11:41:40Z,2026-09-01T18:50:36Z,7.15
W5 3ER,SEPD,LV,1,TX4641,25,2026-09-01T11:41:40Z,2026-09-01T18:50:36Z,7.15
W5 3HA,SEPD,LV,1,TX4641,25,2026-09-01T11:41:40Z,2026-09-01T18:50:36Z,7.15
W5 3HB,SEPD,LV,1,TX4641,25,2026-09-01T11:41:40Z,2026-09-01T18:50:36Z,7.15
W5 3HD,SEPD,LV,1,TX4641,25,2026-09-01T11:41:40Z,2026-09-01T18:50:36Z,7.15
BA20 2SG,SEPD,LV,2,"TX1972,TX2449",42,2026-08-29T17:20:44Z,2026-08-30T00:13:24Z,6.88
BA20 2SA,SEPD,LV,1,TX1972,21,2026-08-29T17:20:44Z,2026-08-30T00:13:24Z,6.88
BA20 2SQ,SEPD,LV,1,TX1972,21,2026-08-29T17:20:44Z,2026-08-30T00:13:24Z,6.88
