postcode,network,outage_type,outage_count,outage_refs,total_customers_affected,first_seen,last_seen,time_off_supply_hours_total_approx
RG26 5EU,SEPD,PSI,1,251074,2,2026-06-03T00:02:10Z,2026-06-10T00:02:10Z,168.0
RG26 5HA,SEPD,PSI,1,251074,2,2026-06-03T00:02:10Z,2026-06-10T00:02:10Z,168.0
TW4 7AR,SEPD,LV,1,TH1674,46,2026-06-03T00:02:10Z,2026-06-04T11:24:55Z,35.38
TW4 7AS,SEPD,LV,1,TH1674,46,2026-06-03T00:02:10Z,2026-06-04T11:24:55Z,35.38
TW4 7AT,SEPD,LV,1,TH1674,46,2026-06-03T00:02:10Z,2026-06-04T11:24:55Z,35.38
TW4 7AU,SEPD,LV,1,TH1674,46,2026-06-03T00:02:10Z,2026-06-04T11:24:55Z,35.38
PO20 1PT,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-08T04:55:57Z,34.04
PO20,SEPD,HV,3,"TH7923,TH7941,TH8309",11387,2026-06-06T16:03:38Z,2026-06-07T16:40:31Z,27.27
PO20 7PY,SEPD,HV,2,"TH7941,TH8309",4328,2026-06-06T16:03:38Z,2026-06-07T16:40:31Z,27.27
PO20 7PZ,SEPD,HV,2,"TH7941,TH8309",4328,2026-06-06T16:03:38Z,2026-06-07T16:40:31Z,27.27
PO20 1JU,SEPD,"HV,LV",2,"TH8309,TJ0753",103,2026-06-06T18:53:35Z,2026-06-08T17:26:59Z,26.94
PO20 1YU,SEPD,"HV,LV",2,"TH8309,TJ0753",103,2026-06-06T18:53:35Z,2026-06-08T17:26:59Z,26.94
GU8 4TD,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T21:49:52Z,26.94
PO20 1JX,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T21:49:52Z,26.94
GU51 3JT,SEPD,LV,1,TH7530,19,2026-06-06T10:22:46Z,2026-06-07T13:09:19Z,26.78
GU51 3NG,SEPD,LV,1,TH7530,19,2026-06-06T10:22:46Z,2026-06-07T13:09:19Z,26.78
GU52 0EL,SEPD,LV,1,TH7530,19,2026-06-06T10:22:46Z,2026-06-07T13:09:19Z,26.78
GU52 0RA,SEPD,LV,1,TH7530,19,2026-06-06T10:22:46Z,2026-06-07T13:09:19Z,26.78
GU52 6QY,SEPD,LV,1,TH7530,19,2026-06-06T10:22:46Z,2026-06-07T13:09:19Z,26.78
GU52 8JY,SEPD,LV,1,TH7530,19,2026-06-06T10:22:46Z,2026-06-07T13:09:19Z,26.78
GU52 8LF,SEPD,LV,1,TH7530,19,2026-06-06T10:22:46Z,2026-06-07T13:09:19Z,26.78
GU52 8LG,SEPD,LV,1,TH7530,19,2026-06-06T10:22:46Z,2026-06-07T13:09:19Z,26.78
GU52 8QX,SEPD,LV,1,TH7530,19,2026-06-06T10:22:46Z,2026-06-07T13:09:19Z,26.78
GU52 8UD,SEPD,LV,1,TH7530,19,2026-06-06T10:22:46Z,2026-06-07T13:09:19Z,26.78
OX33 1SA,SEPD,LV,1,TH5763,10,2026-06-04T17:26:14Z,2026-06-05T18:52:44Z,25.44
OX33 1SD,SEPD,LV,1,TH5763,10,2026-06-04T17:26:14Z,2026-06-05T18:52:44Z,25.44
OX33 1SE,SEPD,LV,1,TH5763,10,2026-06-04T17:26:14Z,2026-06-05T18:52:44Z,25.44
DT9 3BS,SEPD,LV,1,TH0994,17,2026-06-03T00:02:10Z,2026-06-03T21:56:18Z,21.9
DT9 3BU,SEPD,LV,1,TH0994,17,2026-06-03T00:02:10Z,2026-06-03T21:56:18Z,21.9
PO20 1AD,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO20 1AX,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO20 1AZ,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO20 1EE,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO20 1LD,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO20 1LF,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO20 1LL,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO20 1LN,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO20 1LP,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO20 1LR,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO20 1LS,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO20 1LT,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO20 1LU,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO20 1LW,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO20 1LX,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO20 1LY,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO20 1NA,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO20 1NB,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO20 1ND,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO20 1PR,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO20 1PS,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO20 1PU,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO20 1XJ,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO20 2DX,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO20 7RN,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO21 3GD,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO21 3PX,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
PO21 3PY,SEPD,HV,1,TH8309,101,2026-06-06T18:53:35Z,2026-06-07T16:40:31Z,21.78
W3 6TE,SEPD,LV,4,"TH3828,TH5998,TH8877,TJ1702",72,2026-06-03T18:55:31Z,2026-06-09T14:03:39Z,21.34
W3 6TF,SEPD,LV,4,"TH3828,TH5998,TH8877,TJ1702",72,2026-06-03T18:55:31Z,2026-06-09T14:03:39Z,21.34
GU52 8TJ,SEPD,LV,4,"TH7745,TH8728,TH9441,TH9989",20,2026-06-06T11:51:40Z,2026-06-08T17:26:59Z,20.7
SN11 8PS,SEPD,"HV,LV",2,"TH5140,TH6006",31,2026-06-04T11:24:55Z,2026-06-05T11:48:52Z,19.67
SN11 8PU,SEPD,"HV,LV",2,"TH5140,TH6006",31,2026-06-04T11:24:55Z,2026-06-05T11:48:52Z,19.67
TW18 4EJ,SEPD,LV,1,TH5512,31,2026-06-04T14:14:55Z,2026-06-05T08:33:42Z,18.31
TW18 4HG,SEPD,LV,1,TH5512,31,2026-06-04T14:14:55Z,2026-06-05T08:33:42Z,18.31
TW18 4LG,SEPD,LV,1,TH5512,31,2026-06-04T14:14:55Z,2026-06-05T08:33:42Z,18.31
TW18 4LR,SEPD,LV,1,TH5512,31,2026-06-04T14:14:55Z,2026-06-05T08:33:42Z,18.31
TW18 4LY,SEPD,LV,1,TH5512,31,2026-06-04T14:14:55Z,2026-06-05T08:33:42Z,18.31
TW18 4NF,SEPD,LV,1,TH5512,31,2026-06-04T14:14:55Z,2026-06-05T08:33:42Z,18.31
TW18 4NJ,SEPD,LV,1,TH5512,31,2026-06-04T14:14:55Z,2026-06-05T08:33:42Z,18.31
TW18 4NL,SEPD,LV,1,TH5512,31,2026-06-04T14:14:55Z,2026-06-05T08:33:42Z,18.31
TW18 4NQ,SEPD,LV,1,TH5512,31,2026-06-04T14:14:55Z,2026-06-05T08:33:42Z,18.31
TW18 4QD,SEPD,LV,1,TH5512,31,2026-06-04T14:14:55Z,2026-06-05T08:33:42Z,18.31
UB3 1BQ,SEPD,LV,3,"TH5105,TH8192,TH9819",9,2026-06-04T11:24:55Z,2026-06-08T19:40:58Z,18.24
SO50 9ES,SEPD,"PSI,LV",2,"252171,TH6028",27,2026-06-05T11:48:52Z,2026-06-07T20:38:04Z,17.84
W4 2SQ,SEPD,LV,2,"TH5946,TH8755",58,2026-06-04T19:38:35Z,2026-06-07T19:10:03Z,16.81
W4 2TB,SEPD,LV,2,"TH5946,TH8755",58,2026-06-04T19:38:35Z,2026-06-07T19:10:03Z,16.81
W4 2TD,SEPD,LV,2,"TH5946,TH8755",58,2026-06-04T19:38:35Z,2026-06-07T19:10:03Z,16.81
W4 2TE,SEPD,LV,2,"TH5946,TH8755",58,2026-06-04T19:38:35Z,2026-06-07T19:10:03Z,16.81
W4 2TF,SEPD,LV,2,"TH5946,TH8755",58,2026-06-04T19:38:35Z,2026-06-07T19:10:03Z,16.81
RG12 7NF,SEPD,LV,6,"TH4487,TH4744,TH7621,TJ0018,TJ0511,TJ1066",66,2026-06-04T03:31:03Z,2026-06-09T16:47:00Z,16.57
GU16 6BN,SEPD,LV,1,TH5639,47,2026-06-04T19:38:35Z,2026-06-05T11:48:52Z,16.17
GU16 6LT,SEPD,LV,1,TH5639,47,2026-06-04T19:38:35Z,2026-06-05T11:48:52Z,16.17
GU16 6LU,SEPD,LV,1,TH5639,47,2026-06-04T19:38:35Z,2026-06-05T11:48:52Z,16.17
GU16 6LX,SEPD,LV,1,TH5639,47,2026-06-04T19:38:35Z,2026-06-05T11:48:52Z,16.17
GU16 6LZ,SEPD,LV,1,TH5639,47,2026-06-04T19:38:35Z,2026-06-05T11:48:52Z,16.17
GU16 6NE,SEPD,LV,1,TH5639,47,2026-06-04T19:38:35Z,2026-06-05T11:48:52Z,16.17
GU16 6NG,SEPD,LV,1,TH5639,47,2026-06-04T19:38:35Z,2026-06-05T11:48:52Z,16.17
GU16 6NH,SEPD,LV,1,TH5639,47,2026-06-04T19:38:35Z,2026-06-05T11:48:52Z,16.17
GU16 6NJ,SEPD,LV,1,TH5639,47,2026-06-04T19:38:35Z,2026-06-05T11:48:52Z,16.17
KW17 2BE,SHEPD,HV,1,TH9477,52,2026-06-07T17:52:29Z,2026-06-08T09:52:09Z,15.99
KW17 2BG,SHEPD,HV,1,TH9477,52,2026-06-07T17:52:29Z,2026-06-08T09:52:09Z,15.99
UB10 8DY,SEPD,LV,1,TH2500,22,2026-06-03T00:02:10Z,2026-06-03T15:02:39Z,15.01
UB10 8SF,SEPD,LV,1,TH2500,22,2026-06-03T00:02:10Z,2026-06-03T15:02:39Z,15.01
UB10 8SJ,SEPD,LV,1,TH2500,22,2026-06-03T00:02:10Z,2026-06-03T15:02:39Z,15.01
UB10 8SL,SEPD,LV,1,TH2500,22,2026-06-03T00:02:10Z,2026-06-03T15:02:39Z,15.01
