postcode,network,outage_type,outage_count,outage_refs,total_customers_affected,first_seen,last_seen,time_off_supply_hours_total_approx
UB4 8AH,SEPD,LV,1,TA7162,11,2026-04-23T12:12:14Z,2026-04-25T04:20:59Z,40.15
UB4 8DR,SEPD,LV,1,TA7162,11,2026-04-23T12:12:14Z,2026-04-25T04:20:59Z,40.15
UB4 8JN,SEPD,LV,1,TA7162,11,2026-04-23T12:12:14Z,2026-04-25T04:20:59Z,40.15
UB4 8QH,SEPD,LV,1,TA7162,11,2026-04-23T12:12:14Z,2026-04-25T04:20:59Z,40.15
SL6 2NX,SEPD,LV,1,TA7229,7,2026-04-23T14:13:49Z,2026-04-25T04:20:59Z,38.12
SL6 2PD,SEPD,LV,1,TA7229,7,2026-04-23T14:13:49Z,2026-04-25T04:20:59Z,38.12
TW14 9BG,SEPD,LV,2,"TA1345,TA1575",26,2026-04-19T10:55:01Z,2026-04-20T21:28:12Z,26.99
TW14 9BQ,SEPD,LV,2,"TA1345,TA1575",26,2026-04-19T10:55:01Z,2026-04-20T21:28:12Z,26.99
TW14 9DE,SEPD,LV,2,"TA1345,TA1575",26,2026-04-19T10:55:01Z,2026-04-20T21:28:12Z,26.99
TW14 9DF,SEPD,LV,2,"TA1345,TA1575",26,2026-04-19T10:55:01Z,2026-04-20T21:28:12Z,26.99
OX14 4HY,SEPD,LV,3,"TA1417,TA1914,TA6565",64,2026-04-19T12:28:31Z,2026-04-24T12:10:42Z,26.68
OX14 4HZ,SEPD,LV,3,"TA1417,TA1914,TA6565",64,2026-04-19T12:28:31Z,2026-04-24T12:10:42Z,26.68
OX14 4FF,SEPD,LV,2,"TA1417,TA6565",53,2026-04-19T12:28:31Z,2026-04-24T12:10:42Z,26.68
OX14 4HF,SEPD,LV,2,"TA1417,TA6565",53,2026-04-19T12:28:31Z,2026-04-24T12:10:42Z,26.68
OX14 4JA,SEPD,LV,2,"TA1417,TA6565",53,2026-04-19T12:28:31Z,2026-04-24T12:10:42Z,26.68
OX14 4JB,SEPD,LV,2,"TA1417,TA6565",53,2026-04-19T12:28:31Z,2026-04-24T12:10:42Z,26.68
OX14 4JH,SEPD,LV,2,"TA1417,TA6565",53,2026-04-19T12:28:31Z,2026-04-24T12:10:42Z,26.68
OX14 4JJ,SEPD,LV,2,"TA1417,TA6565",53,2026-04-19T12:28:31Z,2026-04-24T12:10:42Z,26.68
OX14 4JL,SEPD,LV,2,"TA1417,TA6565",53,2026-04-19T12:28:31Z,2026-04-24T12:10:42Z,26.68
OX14 4LE,SEPD,LV,2,"TA1417,TA6565",53,2026-04-19T12:28:31Z,2026-04-24T12:10:42Z,26.68
OX14 4SX,SEPD,LV,2,"TA1417,TA6565",53,2026-04-19T12:28:31Z,2026-04-24T12:10:42Z,26.68
HP11 1AA,SEPD,LV,2,"TA0744,TA4871",34,2026-04-18T11:41:49Z,2026-04-23T23:56:59Z,26.36
HP11 1BA,SEPD,LV,2,"TA0744,TA4871",34,2026-04-18T11:41:49Z,2026-04-23T23:56:59Z,26.36
HP11 1JX,SEPD,LV,2,"TA0744,TA4871",34,2026-04-18T11:41:49Z,2026-04-23T23:56:59Z,26.36
