postcode,network,outage_type,outage_count,outage_refs,total_customers_affected,first_seen,last_seen,time_off_supply_hours_total_approx
SP3 6QG,SEPD,LV,1,TT3111,7,2026-08-01T09:27:45Z,2026-08-01T21:29:41Z,12.03
SP3 6QQ,SEPD,LV,1,TT3111,7,2026-08-01T09:27:45Z,2026-08-01T21:29:41Z,12.03
PO14 4SG,SEPD,LV,1,TT4519,17,2026-08-02T11:03:05Z,2026-08-02T22:38:31Z,11.59
PO14 4SQ,SEPD,LV,1,TT4519,17,2026-08-02T11:03:05Z,2026-08-02T22:38:31Z,11.59
SO31 6UP,SEPD,LV,2,"TT4260,TT4265",40,2026-08-01T23:32:17Z,2026-08-02T11:03:05Z,11.51
SO31 6SB,SEPD,LV,1,TT4260,22,2026-08-01T23:32:17Z,2026-08-02T11:03:05Z,11.51
SO31 6XN,SEPD,LV,1,TT4260,22,2026-08-01T23:32:17Z,2026-08-02T11:03:05Z,11.51
SO31 6XT,SEPD,LV,1,TT4260,22,2026-08-01T23:32:17Z,2026-08-02T11:03:05Z,11.51
SO31 6ZU,SEPD,LV,1,TT4260,22,2026-08-01T23:32:17Z,2026-08-02T11:03:05Z,11.51
TW19 6EG,SEPD,LV,1,TT2761,4,2026-08-01T00:00:00Z,2026-08-01T11:01:52Z,11.03
TW19 6EQ,SEPD,LV,1,TT2761,4,2026-08-01T00:00:00Z,2026-08-01T11:01:52Z,11.03
SO41 0PT,SEPD,LV,2,"TT5189,TT5679",38,2026-08-03T08:22:41Z,2026-08-03T19:00:02Z,10.62
SO41 0NS,SEPD,LV,1,TT5189,20,2026-08-03T08:22:41Z,2026-08-03T19:00:02Z,10.62
SO41 0PS,SEPD,LV,1,TT5189,20,2026-08-03T08:22:41Z,2026-08-03T19:00:02Z,10.62
SO41 0WQ,SEPD,LV,1,TT5189,20,2026-08-03T08:22:41Z,2026-08-03T19:00:02Z,10.62
PO9 3JH,SEPD,PSI,1,252227,4,2026-08-02T18:15:47Z,2026-08-03T04:52:38Z,10.61
PO9 3NB,SEPD,PSI,1,252227,4,2026-08-02T18:15:47Z,2026-08-03T04:52:38Z,10.61
SN12 6EX,SEPD,LV,2,"TT3567,TT3684",40,2026-08-01T12:08:39Z,2026-08-02T01:10:04Z,10.24
SN12 6HL,SEPD,LV,2,"TT3567,TT3684",40,2026-08-01T12:08:39Z,2026-08-02T01:10:04Z,10.24
SN12 7NN,SEPD,LV,2,"TT3567,TT3684",40,2026-08-01T12:08:39Z,2026-08-02T01:10:04Z,10.24
SN12 7NP,SEPD,LV,2,"TT3567,TT3684",40,2026-08-01T12:08:39Z,2026-08-02T01:10:04Z,10.24
SN12 7NS,SEPD,LV,2,"TT3567,TT3684",40,2026-08-01T12:08:39Z,2026-08-02T01:10:04Z,10.24
SN12 7NW,SEPD,LV,2,"TT3567,TT3684",40,2026-08-01T12:08:39Z,2026-08-02T01:10:04Z,10.24
SN8 1RW,SEPD,HV,1,TT2771,8,2026-08-01T00:00:00Z,2026-08-01T09:27:45Z,9.46
SN3 4QR,SEPD,LV,1,TT4294,13,2026-08-02T04:37:49Z,2026-08-02T13:56:57Z,9.32
SN3 4QX,SEPD,LV,1,TT4294,13,2026-08-02T04:37:49Z,2026-08-02T13:56:57Z,9.32
SN3 4QY,SEPD,LV,1,TT4294,13,2026-08-02T04:37:49Z,2026-08-02T13:56:57Z,9.32
SO40 4UF,SEPD,LV,1,TT5024,37,2026-08-03T08:22:41Z,2026-08-03T17:18:17Z,8.93
SO40 4WA,SEPD,LV,1,TT5024,37,2026-08-03T08:22:41Z,2026-08-03T17:18:17Z,8.93
SO40 4WE,SEPD,LV,1,TT5024,37,2026-08-03T08:22:41Z,2026-08-03T17:18:17Z,8.93
SO40 4WF,SEPD,LV,1,TT5024,37,2026-08-03T08:22:41Z,2026-08-03T17:18:17Z,8.93
SO40 4WG,SEPD,LV,1,TT5024,37,2026-08-03T08:22:41Z,2026-08-03T17:18:17Z,8.93
RG28 7BQ,SEPD,LV,1,TT4067,13,2026-08-02T07:17:41Z,2026-08-02T15:09:42Z,7.87
RG28 7EU,SEPD,LV,1,TT4067,13,2026-08-02T07:17:41Z,2026-08-02T15:09:42Z,7.87
RG28 7EY,SEPD,LV,1,TT4067,13,2026-08-02T07:17:41Z,2026-08-02T15:09:42Z,7.87
RG28 7EZ,SEPD,LV,1,TT4067,13,2026-08-02T07:17:41Z,2026-08-02T15:09:42Z,7.87
RG28 7HA,SEPD,LV,1,TT4067,13,2026-08-02T07:17:41Z,2026-08-02T15:09:42Z,7.87
PO30 5UX,SEPD,LV,1,TT4998,5,2026-08-03T01:15:49Z,2026-08-03T08:22:41Z,7.11
HP8 4DX,SEPD,HV,1,TT5603,5,2026-08-03T11:54:02Z,2026-08-03T19:00:02Z,7.1
SL9 8TU,SEPD,HV,1,TT5603,5,2026-08-03T11:54:02Z,2026-08-03T19:00:02Z,7.1
E15 4JZ,SEPD,LV,1,TT5044,55,2026-08-03T04:52:38Z,2026-08-03T11:54:02Z,7.02
W5 3JJ,SEPD,LV,1,TT5044,55,2026-08-03T04:52:38Z,2026-08-03T11:54:02Z,7.02
W5 3JT,SEPD,LV,1,TT5044,55,2026-08-03T04:52:38Z,2026-08-03T11:54:02Z,7.02
W5 3PR,SEPD,LV,1,TT5044,55,2026-08-03T04:52:38Z,2026-08-03T11:54:02Z,7.02
W5 3XH,SEPD,LV,1,TT5044,55,2026-08-03T04:52:38Z,2026-08-03T11:54:02Z,7.02
W5 3XJ,SEPD,LV,1,TT5044,55,2026-08-03T04:52:38Z,2026-08-03T11:54:02Z,7.02
W5 3XL,SEPD,LV,1,TT5044,55,2026-08-03T04:52:38Z,2026-08-03T11:54:02Z,7.02
W5 5NS,SEPD,LV,1,TT5044,55,2026-08-03T04:52:38Z,2026-08-03T11:54:02Z,7.02
W5 5QB,SEPD,LV,1,TT5044,55,2026-08-03T04:52:38Z,2026-08-03T11:54:02Z,7.02
W5 5RJ,SEPD,LV,1,TT5044,55,2026-08-03T04:52:38Z,2026-08-03T11:54:02Z,7.02
W5 5RP,SEPD,LV,1,TT5044,55,2026-08-03T04:52:38Z,2026-08-03T11:54:02Z,7.02
UB6 0AJ,SEPD,PSI,1,253111,197,2026-08-03T08:22:41Z,2026-08-03T15:08:36Z,6.77
UB6 0DP,SEPD,LV,1,TT5253,66,2026-08-03T08:22:41Z,2026-08-03T15:08:36Z,6.77
UB6 0EP,SEPD,PSI,1,253111,197,2026-08-03T08:22:41Z,2026-08-03T15:08:36Z,6.77
UB6 0HE,SEPD,PSI,1,253111,197,2026-08-03T08:22:41Z,2026-08-03T15:08:36Z,6.77
UB6 0HH,SEPD,LV,1,TT5253,66,2026-08-03T08:22:41Z,2026-08-03T15:08:36Z,6.77
UB6 0HQ,SEPD,LV,1,TT5253,66,2026-08-03T08:22:41Z,2026-08-03T15:08:36Z,6.77
UB6 0HY,SEPD,PSI,1,253111,197,2026-08-03T08:22:41Z,2026-08-03T15:08:36Z,6.77
UB6 0PA,SEPD,LV,1,TT5253,66,2026-08-03T08:22:41Z,2026-08-03T15:08:36Z,6.77
HS7 5LT,SHEPD,HV,1,TT4733,24,2026-08-02T15:09:42Z,2026-08-02T21:36:12Z,6.44
HS7 5LU,SHEPD,HV,1,TT4733,24,2026-08-02T15:09:42Z,2026-08-02T21:36:12Z,6.44
HS7 5PN,SHEPD,HV,1,TT4733,24,2026-08-02T15:09:42Z,2026-08-02T21:36:12Z,6.44
HS7 5PP,SHEPD,HV,1,TT4733,24,2026-08-02T15:09:42Z,2026-08-02T21:36:12Z,6.44
HS7 5QA,SHEPD,HV,1,TT4733,24,2026-08-02T15:09:42Z,2026-08-02T21:36:12Z,6.44
OX26 2GL,SEPD,LV,1,TT3636,24,2026-08-01T13:53:13Z,2026-08-01T19:36:36Z,5.72
OX26 2GT,SEPD,LV,1,TT3636,24,2026-08-01T13:53:13Z,2026-08-01T19:36:36Z,5.72
IV19 1JY,SHEPD,PSI,1,253519,11,2026-08-01T09:27:45Z,2026-08-01T14:55:29Z,5.46
PH33 7AU,SHEPD,LV,1,TT3344,17,2026-08-01T09:27:45Z,2026-08-01T14:55:29Z,5.46
PH33 7BD,SHEPD,LV,1,TT3344,17,2026-08-01T09:27:45Z,2026-08-01T14:55:29Z,5.46
PH33 7BE,SHEPD,LV,1,TT3344,17,2026-08-01T09:27:45Z,2026-08-01T14:55:29Z,5.46
PH33 7BG,SHEPD,LV,1,TT3344,17,2026-08-01T09:27:45Z,2026-08-01T14:55:29Z,5.46
PH33 7BN,SHEPD,LV,1,TT3344,17,2026-08-01T09:27:45Z,2026-08-01T14:55:29Z,5.46
PH33 7BP,SHEPD,LV,1,TT3344,17,2026-08-01T09:27:45Z,2026-08-01T14:55:29Z,5.46
PH33 7BW,SHEPD,LV,1,TT3344,17,2026-08-01T09:27:45Z,2026-08-01T14:55:29Z,5.46
PO8 9DU,SEPD,HV,1,TT3441,103,2026-08-01T11:01:52Z,2026-08-01T16:07:57Z,5.1
PO8 9RD,SEPD,HV,1,TT3441,103,2026-08-01T11:01:52Z,2026-08-01T16:07:57Z,5.1
PO8 9SU,SEPD,HV,1,TT3441,103,2026-08-01T11:01:52Z,2026-08-01T16:07:57Z,5.1
PO8 9YB,SEPD,HV,1,TT3441,103,2026-08-01T11:01:52Z,2026-08-01T16:07:57Z,5.1
PO8 9YE,SEPD,HV,1,TT3441,103,2026-08-01T11:01:52Z,2026-08-01T16:07:57Z,5.1
GU34 5LG,SEPD,HV,1,TT4262,54,2026-08-01T23:32:17Z,2026-08-02T04:37:49Z,5.09
GU34 5PJ,SEPD,HV,1,TT4262,54,2026-08-01T23:32:17Z,2026-08-02T04:37:49Z,5.09
GU34 5PL,SEPD,HV,1,TT4262,54,2026-08-01T23:32:17Z,2026-08-02T04:37:49Z,5.09
GU34 5PN,SEPD,HV,1,TT4262,54,2026-08-01T23:32:17Z,2026-08-02T04:37:49Z,5.09
GU34 5PP,SEPD,HV,1,TT4262,54,2026-08-01T23:32:17Z,2026-08-02T04:37:49Z,5.09
GU34 5PR,SEPD,HV,1,TT4262,54,2026-08-01T23:32:17Z,2026-08-02T04:37:49Z,5.09
GU34 5PW,SEPD,HV,1,TT4262,54,2026-08-01T23:32:17Z,2026-08-02T04:37:49Z,5.09
GU15 3AQ,SEPD,PSI,1,253368,2,2026-08-02T07:17:41Z,2026-08-02T12:11:54Z,4.9
GU15 3YL,SEPD,PSI,1,253368,2,2026-08-02T07:17:41Z,2026-08-02T12:11:54Z,4.9
RG41 2GY,SEPD,PSI,1,253513,13,2026-08-02T07:17:41Z,2026-08-02T12:11:54Z,4.9
RG41 2TZ,SEPD,PSI,1,253513,13,2026-08-02T07:17:41Z,2026-08-02T12:11:54Z,4.9
DD8 1QZ,SHEPD,PSI,1,252988,6,2026-08-02T20:35:26Z,2026-08-03T01:15:49Z,4.67
DD8 1TE,SHEPD,PSI,1,252988,6,2026-08-02T20:35:26Z,2026-08-03T01:15:49Z,4.67
DD8 1TF,SHEPD,PSI,1,252988,6,2026-08-02T20:35:26Z,2026-08-03T01:15:49Z,4.67
CF11 8AZ,SEPD,PSI,1,253211,2,2026-08-02T09:26:51Z,2026-08-02T13:56:57Z,4.5
IV55 8WN,SHEPD,HV,1,TT4495,54,2026-08-02T09:26:51Z,2026-08-02T13:56:57Z,4.5
IV55 8WP,SHEPD,HV,1,TT4495,54,2026-08-02T09:26:51Z,2026-08-02T13:56:57Z,4.5
IV55 8WW,SHEPD,HV,1,TT4495,54,2026-08-02T09:26:51Z,2026-08-02T13:56:57Z,4.5
FK17 8AG,SHEPD,PSI,1,253486,2,2026-08-01T09:27:45Z,2026-08-01T13:53:13Z,4.42
TW8 9EX,SEPD,PSI,1,252928,7,2026-08-01T09:27:45Z,2026-08-01T13:53:13Z,4.42
TW8 9ZB,SEPD,PSI,1,252928,7,2026-08-01T09:27:45Z,2026-08-01T13:53:13Z,4.42
RG9 6HB,SEPD,HV,1,TT4819,77,2026-08-02T17:17:11Z,2026-08-02T21:36:12Z,4.32
RG9 6HD,SEPD,HV,1,TT4819,77,2026-08-02T17:17:11Z,2026-08-02T21:36:12Z,4.32
RG9 6HE,SEPD,HV,1,TT4819,77,2026-08-02T17:17:11Z,2026-08-02T21:36:12Z,4.32
RG9 6HF,SEPD,HV,1,TT4819,77,2026-08-02T17:17:11Z,2026-08-02T21:36:12Z,4.32
SL3 9BN,SEPD,LV,1,TT3605,29,2026-08-01T12:08:39Z,2026-08-01T16:07:57Z,3.99
SL3 9BP,SEPD,LV,1,TT3605,29,2026-08-01T12:08:39Z,2026-08-01T16:07:57Z,3.99
SL3 9BR,SEPD,LV,1,TT3605,29,2026-08-01T12:08:39Z,2026-08-01T16:07:57Z,3.99
SL3 9BS,SEPD,LV,1,TT3605,29,2026-08-01T12:08:39Z,2026-08-01T16:07:57Z,3.99
SL3 9BT,SEPD,LV,1,TT3605,29,2026-08-01T12:08:39Z,2026-08-01T16:07:57Z,3.99
