postcode,network,outage_type,outage_count,outage_refs,total_customers_affected,first_seen,last_seen,time_off_supply_hours_total_approx
SN2 5HG,SEPD,LV,2,"TB7246,TB7438",98,2026-05-01T07:50:43Z,2026-05-01T09:24:27Z,0.0
SN2 5HP,SEPD,LV,2,"TB7246,TB7438",98,2026-05-01T07:50:43Z,2026-05-01T09:24:27Z,0.0
SN2 5HR,SEPD,LV,2,"TB7246,TB7438",98,2026-05-01T07:50:43Z,2026-05-01T09:24:27Z,0.0
SN2 5HW,SEPD,LV,2,"TB7246,TB7438",98,2026-05-01T07:50:43Z,2026-05-01T09:24:27Z,0.0
SN2 5LX,SEPD,LV,2,"TB7246,TB7438",98,2026-05-01T07:50:43Z,2026-05-01T09:24:27Z,0.0
SN2 5LY,SEPD,LV,2,"TB7246,TB7438",98,2026-05-01T07:50:43Z,2026-05-01T09:24:27Z,0.0
AB33 8BY,SHEPD,PSI,1,249710,26,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
AB33 8DD,SHEPD,PSI,1,249710,26,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
AB37 9BT,SHEPD,PSI,1,250102,19,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
AB37 9BX,SHEPD,PSI,1,250102,19,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
AB37 9DA,SHEPD,PSI,1,250102,19,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
AB43 6TL,SHEPD,PSI,1,250055,5,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
AB43 7DT,SHEPD,PSI,1,250013,4,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
AB43 7TU,SHEPD,PSI,1,250019,3,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
AB51 0XY,SHEPD,PSI,1,250524,21,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
BA12 6AA,SEPD,PSI,1,250462,50,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
BA12 6AB,SEPD,PSI,1,250462,50,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
BA12 6AD,SEPD,PSI,1,250462,50,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
BA12 6AE,SEPD,PSI,1,250462,50,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
BA12 6AH,SEPD,PSI,1,250462,50,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
BH23 8JT,SEPD,PSI,1,250707,22,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
BH23 8JU,SEPD,PSI,1,250707,22,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
BH23 8JY,SEPD,PSI,1,250707,22,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
DD11 2NP,SHEPD,PSI,1,250727,33,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
DD11 2QH,SHEPD,PSI,1,250727,33,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
DD11 2QJ,SHEPD,PSI,1,250727,33,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
DD11 2QQ,SHEPD,PSI,1,250727,33,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
DD11 2QS,SHEPD,PSI,1,250727,33,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
DD11 3RA,SHEPD,PSI,1,250727,33,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
DT9 3DW,SEPD,PSI,1,249132,57,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
DT9 4SB,SEPD,PSI,1,249132,57,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
DT9 5PG,SEPD,PSI,1,249132,57,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
DT9 5PH,SEPD,PSI,1,249132,57,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
DT9 6EP,SEPD,PSI,1,249132,57,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
DT9 6ES,SEPD,PSI,1,249132,57,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
GU15 6RF,SEPD,PSI,1,249387,11,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
GU16 6NU,SEPD,PSI,1,249387,11,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
GU16 6RB,SEPD,PSI,1,249387,11,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
GU16 6RF,SEPD,PSI,1,249387,11,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
GU16 6RG,SEPD,PSI,1,249387,11,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
GU16 6TR,SEPD,PSI,1,249387,11,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
HP11 2QR,SEPD,LV,1,TB7328,17,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
HP11 2QU,SEPD,LV,1,TB7328,17,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
HP11 2QW,SEPD,LV,1,TB7328,17,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
HP11 2RS,SEPD,LV,1,TB7328,17,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
HP11 2SE,SEPD,LV,1,TB7328,17,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
HP11 2TE,SEPD,LV,1,TB7328,17,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
HP11 2TF,SEPD,LV,1,TB7328,17,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
HP13 6XP,SEPD,PSI,1,250493,59,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
HP13 6XR,SEPD,PSI,1,250493,59,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
HP13 6YA,SEPD,PSI,1,250493,59,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
HP13 6YB,SEPD,PSI,1,250493,59,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
HP13 6YD,SEPD,PSI,1,250493,59,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
HS9 5XR,SHEPD,PSI,1,250360,82,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
HS9 5XS,SHEPD,PSI,1,250360,82,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
HS9 5XT,SHEPD,PSI,1,250360,82,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV2 4SD,SHEPD,LV,1,TB7424,41,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV2 4SF,SHEPD,LV,1,TB7424,41,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV2 4SH,SHEPD,LV,1,TB7424,41,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV2 4SJ,SHEPD,LV,1,TB7424,41,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV2 4SL,SHEPD,LV,1,TB7424,41,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV2 4SN,SHEPD,LV,1,TB7424,41,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV2 4SP,SHEPD,LV,1,TB7424,41,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV2 4SQ,SHEPD,LV,1,TB7424,41,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV2 4SR,SHEPD,LV,1,TB7424,41,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV2 4SS,SHEPD,LV,1,TB7424,41,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV2 4SU,SHEPD,LV,1,TB7424,41,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV2 4SW,SHEPD,LV,1,TB7424,41,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV2 4SX,SHEPD,LV,1,TB7424,41,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV2 4SZ,SHEPD,LV,1,TB7427,10,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV2 4TA,SHEPD,LV,1,TB7427,10,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV2 4TB,SHEPD,LV,1,TB7427,10,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV2 4TE,SHEPD,LV,1,TB7424,41,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV40 8DX,SHEPD,PSI,1,250407,96,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV40 8DY,SHEPD,PSI,1,250407,96,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV40 8EF,SHEPD,PSI,1,250407,96,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV40 8EH,SHEPD,PSI,1,250407,96,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV40 8EL,SHEPD,PSI,1,250407,96,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV40 8EN,SHEPD,PSI,1,250407,96,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV40 8EP,SHEPD,PSI,1,250407,96,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV40 8ER,SHEPD,PSI,1,250407,96,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV40 8ES,SHEPD,PSI,1,250407,96,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV40 8ET,SHEPD,PSI,1,250407,96,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV40 8EU,SHEPD,PSI,1,250407,96,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV40 8EW,SHEPD,PSI,1,250407,96,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV40 8EX,SHEPD,PSI,1,250407,96,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
IV40 8EY,SHEPD,PSI,1,250407,96,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
OX25 2NS,SEPD,PSI,1,250492,9,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
PH10 6LF,SHEPD,PSI,1,249051,3,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
PO15 5RJ,SEPD,PSI,1,250349,32,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
PO15 6QX,SEPD,PSI,1,250349,32,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
PO15 6QY,SEPD,PSI,1,250349,32,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
PO15 6QZ,SEPD,PSI,1,250349,32,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
PO15 6RN,SEPD,PSI,1,250349,32,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
PO15 6RQ,SEPD,PSI,1,250349,32,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
PO15 6RW,SEPD,PSI,1,250349,32,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
PO16 0QG,SEPD,LV,1,TB7459,18,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
PO16 0QQ,SEPD,LV,1,TB7459,18,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
PO16 0SJ,SEPD,LV,1,TB7459,18,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
PO16 0SR,SEPD,LV,1,TB7459,18,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
RG22 4HY,SEPD,LV,1,TB7124,22,2026-05-01T01:27:06Z,2026-05-01T01:27:06Z,0.0
RG22 4HZ,SEPD,LV,1,TB7124,22,2026-05-01T01:27:06Z,2026-05-01T01:27:06Z,0.0
SP3 6BT,SEPD,PSI,1,250462,50,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
SP3 6BU,SEPD,PSI,1,250462,50,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
SP3 6BX,SEPD,PSI,1,250462,50,2026-05-01T09:24:27Z,2026-05-01T09:24:27Z,0.0
